fecha,municipio,colonia,dia_semana,hora,mes,cutzamala_pct,riesgo_municipio,reportes_7d,tandeo
2025-12-11,Nicolás Romero,San José el Vidrio,3,9,12,64.33,0.85,5,1
2025-12-11,Nicolás Romero,Loma del Río,3,19,12,64.33,0.85,12,0
2025-12-11,Ecatepec,Ciudad Azteca,3,20,12,64.33,0.8,6,1
2025-12-11,Ecatepec,San Cristóbal,3,17,12,64.33,0.8,6,0
2025-12-11,Ecatepec,Las Américas,3,13,12,64.33,0.8,6,1
2025-12-11,Chimalhuacán,San Lorenzo,3,21,12,64.33,0.78,6,1
2025-12-11,Chimalhuacán,Xochiaca,3,17,12,64.33,0.78,7,0
2025-12-11,Naucalpan,El Molinito,3,15,12,64.33,0.7,3,0
2025-12-11,Naucalpan,San Mateo,3,11,12,64.33,0.7,1,1
2025-12-11,Tlalnepantla,San Juan Ixhuatepec,3,11,12,64.33,0.66,7,0
2025-12-11,Tlalnepantla,La Loma,3,14,12,64.33,0.66,5,0
2025-12-11,Tecámac,Ojo de Agua,3,17,12,64.33,0.58,2,0
2025-12-11,Cuautitlán Izcalli,La Perla,3,13,12,64.33,0.52,5,0
2025-12-11,Iztapalapa (CDMX),San Lorenzo Tezonco,3,12,12,64.33,0.62,3,0
2025-12-11,Iztapalapa (CDMX),Santa María Aztahuacán,3,13,12,64.33,0.62,2,0
2025-12-11,Tlalpan (CDMX),Padierna,3,18,12,64.33,0.4,0,0
2025-12-11,Coyoacán (CDMX),Los Reyes,3,9,12,64.33,0.3,0,0
2025-12-12,Nicolás Romero,Lomas de San Miguel,4,21,12,64.33,0.85,8,1
2025-12-12,Nicolás Romero,Progreso Industrial,4,16,12,64.33,0.85,5,0
2025-12-12,Nicolás Romero,La Colmena,4,11,12,64.33,0.85,5,0
2025-12-12,Nicolás Romero,San José el Vidrio,4,14,12,64.33,0.85,7,0
2025-12-12,Nicolás Romero,Loma del Río,4,21,12,64.33,0.85,4,1
2025-12-12,Ecatepec,Ciudad Azteca,4,15,12,64.33,0.8,10,0
2025-12-12,Ecatepec,San Cristóbal,4,20,12,64.33,0.8,8,1
2025-12-12,Ecatepec,Las Américas,4,11,12,64.33,0.8,2,0
2025-12-12,Chimalhuacán,San Lorenzo,4,6,12,64.33,0.78,6,1
2025-12-12,Chimalhuacán,Xochiaca,4,7,12,64.33,0.78,6,1
2025-12-12,Naucalpan,El Molinito,4,18,12,64.33,0.7,4,1
2025-12-12,Naucalpan,San Mateo,4,11,12,64.33,0.7,3,1
2025-12-12,Tlalnepantla,San Juan Ixhuatepec,4,14,12,64.33,0.66,1,0
2025-12-12,Tlalnepantla,La Loma,4,9,12,64.33,0.66,7,0
2025-12-12,Tecámac,Ojo de Agua,4,12,12,64.33,0.58,2,0
2025-12-12,Cuautitlán Izcalli,La Perla,4,6,12,64.33,0.52,2,0
2025-12-12,Iztapalapa (CDMX),San Lorenzo Tezonco,4,12,12,64.33,0.62,6,0
2025-12-12,Iztapalapa (CDMX),Santa María Aztahuacán,4,20,12,64.33,0.62,1,0
2025-12-12,Tlalpan (CDMX),Padierna,4,13,12,64.33,0.4,0,0
2025-12-12,Coyoacán (CDMX),Los Reyes,4,21,12,64.33,0.3,1,0
2025-12-13,Nicolás Romero,Lomas de San Miguel,5,15,12,64.33,0.85,6,1
2025-12-13,Nicolás Romero,Progreso Industrial,5,6,12,64.33,0.85,7,1
2025-12-13,Nicolás Romero,La Colmena,5,11,12,64.33,0.85,10,0
2025-12-13,Nicolás Romero,San José el Vidrio,5,19,12,64.33,0.85,4,1
2025-12-13,Nicolás Romero,Loma del Río,5,7,12,64.33,0.85,3,0
2025-12-13,Ecatepec,Ciudad Azteca,5,14,12,64.33,0.8,8,0
2025-12-13,Ecatepec,San Cristóbal,5,8,12,64.33,0.8,5,0
2025-12-13,Ecatepec,Las Américas,5,20,12,64.33,0.8,8,1
2025-12-13,Chimalhuacán,San Lorenzo,5,9,12,64.33,0.78,5,0
2025-12-13,Chimalhuacán,Xochiaca,5,11,12,64.33,0.78,5,0
2025-12-13,Naucalpan,El Molinito,5,15,12,64.33,0.7,2,0
2025-12-13,Naucalpan,San Mateo,5,12,12,64.33,0.7,5,1
2025-12-13,Tlalnepantla,San Juan Ixhuatepec,5,15,12,64.33,0.66,1,0
2025-12-13,Tlalnepantla,La Loma,5,18,12,64.33,0.66,2,1
2025-12-13,Tecámac,Ojo de Agua,5,11,12,64.33,0.58,1,0
2025-12-13,Cuautitlán Izcalli,La Perla,5,20,12,64.33,0.52,4,0
2025-12-13,Iztapalapa (CDMX),San Lorenzo Tezonco,5,11,12,64.33,0.62,3,0
2025-12-13,Iztapalapa (CDMX),Santa María Aztahuacán,5,21,12,64.33,0.62,4,0
2025-12-13,Tlalpan (CDMX),Padierna,5,17,12,64.33,0.4,1,0
2025-12-13,Coyoacán (CDMX),Los Reyes,5,8,12,64.33,0.3,0,0
2025-12-14,Nicolás Romero,Lomas de San Miguel,6,14,12,64.33,0.85,4,1
2025-12-14,Nicolás Romero,Progreso Industrial,6,10,12,64.33,0.85,10,1
2025-12-14,Nicolás Romero,La Colmena,6,6,12,64.33,0.85,9,0
2025-12-14,Nicolás Romero,San José el Vidrio,6,14,12,64.33,0.85,6,1
2025-12-14,Nicolás Romero,Loma del Río,6,17,12,64.33,0.85,5,0
2025-12-14,Ecatepec,Ciudad Azteca,6,17,12,64.33,0.8,2,0
2025-12-14,Ecatepec,San Cristóbal,6,9,12,64.33,0.8,2,0
2025-12-14,Ecatepec,Las Américas,6,20,12,64.33,0.8,5,1
2025-12-14,Chimalhuacán,San Lorenzo,6,13,12,64.33,0.78,2,1
2025-12-14,Chimalhuacán,Xochiaca,6,13,12,64.33,0.78,1,0
2025-12-14,Naucalpan,El Molinito,6,19,12,64.33,0.7,1,0
2025-12-14,Naucalpan,San Mateo,6,12,12,64.33,0.7,6,1
2025-12-14,Tlalnepantla,San Juan Ixhuatepec,6,6,12,64.33,0.66,7,0
2025-12-14,Tlalnepantla,La Loma,6,10,12,64.33,0.66,1,0
2025-12-14,Tecámac,Ojo de Agua,6,8,12,64.33,0.58,2,0
2025-12-14,Cuautitlán Izcalli,La Perla,6,20,12,64.33,0.52,1,0
2025-12-14,Iztapalapa (CDMX),San Lorenzo Tezonco,6,16,12,64.33,0.62,2,0
2025-12-14,Iztapalapa (CDMX),Santa María Aztahuacán,6,17,12,64.33,0.62,1,0
2025-12-14,Tlalpan (CDMX),Padierna,6,21,12,64.33,0.4,0,0
2025-12-14,Coyoacán (CDMX),Los Reyes,6,7,12,64.33,0.3,1,0
2025-12-15,Nicolás Romero,Lomas de San Miguel,0,13,12,64.0,0.85,10,1
2025-12-15,Nicolás Romero,Progreso Industrial,0,21,12,64.0,0.85,7,1
2025-12-15,Nicolás Romero,La Colmena,0,16,12,64.0,0.85,11,1
2025-12-15,Nicolás Romero,San José el Vidrio,0,13,12,64.0,0.85,5,1
2025-12-15,Nicolás Romero,Loma del Río,0,18,12,64.0,0.85,8,1
2025-12-15,Ecatepec,Ciudad Azteca,0,7,12,64.0,0.8,7,1
2025-12-15,Ecatepec,San Cristóbal,0,8,12,64.0,0.8,3,0
2025-12-15,Ecatepec,Las Américas,0,11,12,64.0,0.8,3,0
2025-12-15,Chimalhuacán,San Lorenzo,0,14,12,64.0,0.78,7,0
2025-12-15,Chimalhuacán,Xochiaca,0,11,12,64.0,0.78,9,1
2025-12-15,Naucalpan,El Molinito,0,18,12,64.0,0.7,3,0
2025-12-15,Naucalpan,San Mateo,0,20,12,64.0,0.7,4,0
2025-12-15,Tlalnepantla,San Juan Ixhuatepec,0,18,12,64.0,0.66,7,0
2025-12-15,Tlalnepantla,La Loma,0,12,12,64.0,0.66,3,1
2025-12-15,Tecámac,Ojo de Agua,0,10,12,64.0,0.58,2,1
2025-12-15,Cuautitlán Izcalli,La Perla,0,6,12,64.0,0.52,0,0
2025-12-15,Iztapalapa (CDMX),San Lorenzo Tezonco,0,15,12,64.0,0.62,3,0
2025-12-15,Iztapalapa (CDMX),Santa María Aztahuacán,0,12,12,64.0,0.62,5,1
2025-12-15,Tlalpan (CDMX),Padierna,0,10,12,64.0,0.4,2,0
2025-12-15,Coyoacán (CDMX),Los Reyes,0,18,12,64.0,0.3,0,0
2025-12-16,Nicolás Romero,Lomas de San Miguel,1,11,12,64.0,0.85,7,1
2025-12-16,Nicolás Romero,Progreso Industrial,1,8,12,64.0,0.85,8,1
2025-12-16,Nicolás Romero,La Colmena,1,12,12,64.0,0.85,12,1
2025-12-16,Nicolás Romero,San José el Vidrio,1,12,12,64.0,0.85,10,1
2025-12-16,Nicolás Romero,Loma del Río,1,13,12,64.0,0.85,5,1
2025-12-16,Ecatepec,Ciudad Azteca,1,18,12,64.0,0.8,12,0
2025-12-16,Ecatepec,San Cristóbal,1,11,12,64.0,0.8,6,0
2025-12-16,Ecatepec,Las Américas,1,17,12,64.0,0.8,8,1
2025-12-16,Chimalhuacán,San Lorenzo,1,17,12,64.0,0.78,3,0
2025-12-16,Chimalhuacán,Xochiaca,1,20,12,64.0,0.78,5,1
2025-12-16,Naucalpan,El Molinito,1,21,12,64.0,0.7,7,0
2025-12-16,Naucalpan,San Mateo,1,8,12,64.0,0.7,5,0
2025-12-16,Tlalnepantla,San Juan Ixhuatepec,1,10,12,64.0,0.66,6,0
2025-12-16,Tlalnepantla,La Loma,1,16,12,64.0,0.66,6,0
2025-12-16,Tecámac,Ojo de Agua,1,12,12,64.0,0.58,3,0
2025-12-16,Cuautitlán Izcalli,La Perla,1,13,12,64.0,0.52,4,0
2025-12-16,Iztapalapa (CDMX),San Lorenzo Tezonco,1,12,12,64.0,0.62,5,1
2025-12-16,Iztapalapa (CDMX),Santa María Aztahuacán,1,7,12,64.0,0.62,5,0
2025-12-16,Tlalpan (CDMX),Padierna,1,7,12,64.0,0.4,0,0
2025-12-16,Coyoacán (CDMX),Los Reyes,1,12,12,64.0,0.3,0,0
2025-12-17,Nicolás Romero,Lomas de San Miguel,2,16,12,64.0,0.85,9,0
2025-12-17,Nicolás Romero,Progreso Industrial,2,16,12,64.0,0.85,7,1
2025-12-17,Nicolás Romero,La Colmena,2,15,12,64.0,0.85,6,1
2025-12-17,Nicolás Romero,San José el Vidrio,2,11,12,64.0,0.85,6,1
2025-12-17,Nicolás Romero,Loma del Río,2,8,12,64.0,0.85,10,1
2025-12-17,Ecatepec,Ciudad Azteca,2,12,12,64.0,0.8,6,1
2025-12-17,Ecatepec,San Cristóbal,2,14,12,64.0,0.8,2,0
2025-12-17,Ecatepec,Las Américas,2,8,12,64.0,0.8,5,1
2025-12-17,Chimalhuacán,San Lorenzo,2,6,12,64.0,0.78,4,1
2025-12-17,Chimalhuacán,Xochiaca,2,7,12,64.0,0.78,3,1
2025-12-17,Naucalpan,El Molinito,2,7,12,64.0,0.7,2,0
2025-12-17,Naucalpan,San Mateo,2,18,12,64.0,0.7,6,1
2025-12-17,Tlalnepantla,San Juan Ixhuatepec,2,15,12,64.0,0.66,8,0
2025-12-17,Tlalnepantla,La Loma,2,12,12,64.0,0.66,4,1
2025-12-17,Tecámac,Ojo de Agua,2,21,12,64.0,0.58,1,0
2025-12-17,Cuautitlán Izcalli,La Perla,2,14,12,64.0,0.52,2,0
2025-12-17,Iztapalapa (CDMX),San Lorenzo Tezonco,2,11,12,64.0,0.62,0,0
2025-12-17,Iztapalapa (CDMX),Santa María Aztahuacán,2,13,12,64.0,0.62,3,0
2025-12-17,Tlalpan (CDMX),Padierna,2,11,12,64.0,0.4,1,0
2025-12-17,Coyoacán (CDMX),Los Reyes,2,9,12,64.0,0.3,0,0
2025-12-18,Nicolás Romero,Lomas de San Miguel,3,11,12,64.0,0.85,5,1
2025-12-18,Nicolás Romero,Progreso Industrial,3,11,12,64.0,0.85,10,0
2025-12-18,Nicolás Romero,La Colmena,3,18,12,64.0,0.85,10,1
2025-12-18,Nicolás Romero,San José el Vidrio,3,14,12,64.0,0.85,7,0
2025-12-18,Nicolás Romero,Loma del Río,3,20,12,64.0,0.85,6,1
2025-12-18,Ecatepec,Ciudad Azteca,3,6,12,64.0,0.8,3,0
2025-12-18,Ecatepec,San Cristóbal,3,16,12,64.0,0.8,6,1
2025-12-18,Ecatepec,Las Américas,3,17,12,64.0,0.8,4,1
2025-12-18,Chimalhuacán,San Lorenzo,3,7,12,64.0,0.78,7,0
2025-12-18,Chimalhuacán,Xochiaca,3,12,12,64.0,0.78,6,1
2025-12-18,Naucalpan,El Molinito,3,20,12,64.0,0.7,3,0
2025-12-18,Naucalpan,San Mateo,3,8,12,64.0,0.7,1,1
2025-12-18,Tlalnepantla,San Juan Ixhuatepec,3,21,12,64.0,0.66,2,0
2025-12-18,Tlalnepantla,La Loma,3,8,12,64.0,0.66,4,0
2025-12-18,Tecámac,Ojo de Agua,3,16,12,64.0,0.58,4,1
2025-12-18,Cuautitlán Izcalli,La Perla,3,10,12,64.0,0.52,1,0
2025-12-18,Iztapalapa (CDMX),San Lorenzo Tezonco,3,21,12,64.0,0.62,4,0
2025-12-18,Iztapalapa (CDMX),Santa María Aztahuacán,3,16,12,64.0,0.62,3,0
2025-12-18,Tlalpan (CDMX),Padierna,3,14,12,64.0,0.4,0,0
2025-12-18,Coyoacán (CDMX),Los Reyes,3,19,12,64.0,0.3,0,0
2025-12-19,Nicolás Romero,Lomas de San Miguel,4,7,12,64.0,0.85,5,1
2025-12-19,Nicolás Romero,Progreso Industrial,4,20,12,64.0,0.85,5,1
2025-12-19,Nicolás Romero,La Colmena,4,12,12,64.0,0.85,3,1
2025-12-19,Nicolás Romero,San José el Vidrio,4,19,12,64.0,0.85,5,1
2025-12-19,Nicolás Romero,Loma del Río,4,11,12,64.0,0.85,10,1
2025-12-19,Ecatepec,Ciudad Azteca,4,20,12,64.0,0.8,7,0
2025-12-19,Ecatepec,San Cristóbal,4,12,12,64.0,0.8,12,0
2025-12-19,Ecatepec,Las Américas,4,9,12,64.0,0.8,5,0
2025-12-19,Chimalhuacán,San Lorenzo,4,18,12,64.0,0.78,8,1
2025-12-19,Chimalhuacán,Xochiaca,4,17,12,64.0,0.78,3,0
2025-12-19,Naucalpan,El Molinito,4,12,12,64.0,0.7,5,0
2025-12-19,Naucalpan,San Mateo,4,18,12,64.0,0.7,2,1
2025-12-19,Tlalnepantla,San Juan Ixhuatepec,4,9,12,64.0,0.66,3,0
2025-12-19,Tlalnepantla,La Loma,4,21,12,64.0,0.66,4,0
2025-12-19,Tecámac,Ojo de Agua,4,20,12,64.0,0.58,0,0
2025-12-19,Cuautitlán Izcalli,La Perla,4,16,12,64.0,0.52,1,0
2025-12-19,Iztapalapa (CDMX),San Lorenzo Tezonco,4,17,12,64.0,0.62,0,0
2025-12-19,Iztapalapa (CDMX),Santa María Aztahuacán,4,16,12,64.0,0.62,3,0
2025-12-19,Tlalpan (CDMX),Padierna,4,21,12,64.0,0.4,0,0
2025-12-19,Coyoacán (CDMX),Los Reyes,4,13,12,64.0,0.3,1,0
2025-12-20,Nicolás Romero,Lomas de San Miguel,5,17,12,64.0,0.85,3,0
2025-12-20,Nicolás Romero,Progreso Industrial,5,21,12,64.0,0.85,6,1
2025-12-20,Nicolás Romero,La Colmena,5,12,12,64.0,0.85,12,0
2025-12-20,Nicolás Romero,San José el Vidrio,5,13,12,64.0,0.85,2,0
2025-12-20,Nicolás Romero,Loma del Río,5,12,12,64.0,0.85,6,1
2025-12-20,Ecatepec,Ciudad Azteca,5,7,12,64.0,0.8,3,0
2025-12-20,Ecatepec,San Cristóbal,5,15,12,64.0,0.8,4,0
2025-12-20,Ecatepec,Las Américas,5,20,12,64.0,0.8,4,1
2025-12-20,Chimalhuacán,San Lorenzo,5,11,12,64.0,0.78,6,0
2025-12-20,Chimalhuacán,Xochiaca,5,17,12,64.0,0.78,6,0
2025-12-20,Naucalpan,El Molinito,5,6,12,64.0,0.7,7,1
2025-12-20,Naucalpan,San Mateo,5,10,12,64.0,0.7,3,0
2025-12-20,Tlalnepantla,San Juan Ixhuatepec,5,20,12,64.0,0.66,3,0
2025-12-20,Tlalnepantla,La Loma,5,16,12,64.0,0.66,1,0
2025-12-20,Tecámac,Ojo de Agua,5,18,12,64.0,0.58,1,0
2025-12-20,Cuautitlán Izcalli,La Perla,5,12,12,64.0,0.52,2,0
2025-12-20,Iztapalapa (CDMX),San Lorenzo Tezonco,5,6,12,64.0,0.62,5,0
2025-12-20,Iztapalapa (CDMX),Santa María Aztahuacán,5,8,12,64.0,0.62,1,0
2025-12-20,Tlalpan (CDMX),Padierna,5,9,12,64.0,0.4,1,0
2025-12-20,Coyoacán (CDMX),Los Reyes,5,18,12,64.0,0.3,0,0
2025-12-21,Nicolás Romero,Lomas de San Miguel,6,7,12,64.0,0.85,3,1
2025-12-21,Nicolás Romero,Progreso Industrial,6,19,12,64.0,0.85,4,1
2025-12-21,Nicolás Romero,La Colmena,6,7,12,64.0,0.85,6,0
2025-12-21,Nicolás Romero,San José el Vidrio,6,21,12,64.0,0.85,9,1
2025-12-21,Nicolás Romero,Loma del Río,6,10,12,64.0,0.85,3,1
2025-12-21,Ecatepec,Ciudad Azteca,6,8,12,64.0,0.8,7,0
2025-12-21,Ecatepec,San Cristóbal,6,13,12,64.0,0.8,5,0
2025-12-21,Ecatepec,Las Américas,6,13,12,64.0,0.8,2,1
2025-12-21,Chimalhuacán,San Lorenzo,6,19,12,64.0,0.78,1,0
2025-12-21,Chimalhuacán,Xochiaca,6,13,12,64.0,0.78,4,0
2025-12-21,Naucalpan,El Molinito,6,11,12,64.0,0.7,1,0
2025-12-21,Naucalpan,San Mateo,6,12,12,64.0,0.7,4,1
2025-12-21,Tlalnepantla,San Juan Ixhuatepec,6,9,12,64.0,0.66,3,1
2025-12-21,Tlalnepantla,La Loma,6,15,12,64.0,0.66,2,0
2025-12-21,Tecámac,Ojo de Agua,6,17,12,64.0,0.58,5,0
2025-12-21,Cuautitlán Izcalli,La Perla,6,9,12,64.0,0.52,2,0
2025-12-21,Iztapalapa (CDMX),San Lorenzo Tezonco,6,21,12,64.0,0.62,1,0
2025-12-21,Iztapalapa (CDMX),Santa María Aztahuacán,6,19,12,64.0,0.62,3,0
2025-12-21,Tlalpan (CDMX),Padierna,6,21,12,64.0,0.4,0,0
2025-12-21,Coyoacán (CDMX),Los Reyes,6,7,12,64.0,0.3,0,0
2025-12-22,Nicolás Romero,Lomas de San Miguel,0,10,12,63.67,0.85,10,1
2025-12-22,Nicolás Romero,Progreso Industrial,0,12,12,63.67,0.85,4,1
2025-12-22,Nicolás Romero,La Colmena,0,14,12,63.67,0.85,8,1
2025-12-22,Nicolás Romero,San José el Vidrio,0,17,12,63.67,0.85,7,1
2025-12-22,Nicolás Romero,Loma del Río,0,20,12,63.67,0.85,11,1
2025-12-22,Ecatepec,Ciudad Azteca,0,21,12,63.67,0.8,7,1
2025-12-22,Ecatepec,San Cristóbal,0,9,12,63.67,0.8,12,1
2025-12-22,Ecatepec,Las Américas,0,16,12,63.67,0.8,4,1
2025-12-22,Chimalhuacán,San Lorenzo,0,14,12,63.67,0.78,14,1
2025-12-22,Chimalhuacán,Xochiaca,0,17,12,63.67,0.78,7,1
2025-12-22,Naucalpan,El Molinito,0,7,12,63.67,0.7,9,1
2025-12-22,Naucalpan,San Mateo,0,13,12,63.67,0.7,5,0
2025-12-22,Tlalnepantla,San Juan Ixhuatepec,0,21,12,63.67,0.66,5,0
2025-12-22,Tlalnepantla,La Loma,0,13,12,63.67,0.66,7,0
2025-12-22,Tecámac,Ojo de Agua,0,15,12,63.67,0.58,2,1
2025-12-22,Cuautitlán Izcalli,La Perla,0,9,12,63.67,0.52,4,1
2025-12-22,Iztapalapa (CDMX),San Lorenzo Tezonco,0,16,12,63.67,0.62,9,0
2025-12-22,Iztapalapa (CDMX),Santa María Aztahuacán,0,14,12,63.67,0.62,4,0
2025-12-22,Tlalpan (CDMX),Padierna,0,10,12,63.67,0.4,1,0
2025-12-22,Coyoacán (CDMX),Los Reyes,0,16,12,63.67,0.3,1,0
2025-12-23,Nicolás Romero,Lomas de San Miguel,1,18,12,63.67,0.85,10,1
2025-12-23,Nicolás Romero,Progreso Industrial,1,7,12,63.67,0.85,6,1
2025-12-23,Nicolás Romero,La Colmena,1,12,12,63.67,0.85,10,1
2025-12-23,Nicolás Romero,San José el Vidrio,1,20,12,63.67,0.85,12,1
2025-12-23,Nicolás Romero,Loma del Río,1,17,12,63.67,0.85,10,1
2025-12-23,Ecatepec,Ciudad Azteca,1,6,12,63.67,0.8,4,1
2025-12-23,Ecatepec,San Cristóbal,1,16,12,63.67,0.8,3,0
2025-12-23,Ecatepec,Las Américas,1,21,12,63.67,0.8,5,1
2025-12-23,Chimalhuacán,San Lorenzo,1,11,12,63.67,0.78,2,1
2025-12-23,Chimalhuacán,Xochiaca,1,8,12,63.67,0.78,6,0
2025-12-23,Naucalpan,El Molinito,1,13,12,63.67,0.7,5,0
2025-12-23,Naucalpan,San Mateo,1,11,12,63.67,0.7,4,1
2025-12-23,Tlalnepantla,San Juan Ixhuatepec,1,21,12,63.67,0.66,2,1
2025-12-23,Tlalnepantla,La Loma,1,18,12,63.67,0.66,4,0
2025-12-23,Tecámac,Ojo de Agua,1,9,12,63.67,0.58,5,0
2025-12-23,Cuautitlán Izcalli,La Perla,1,7,12,63.67,0.52,0,0
2025-12-23,Iztapalapa (CDMX),San Lorenzo Tezonco,1,19,12,63.67,0.62,6,0
2025-12-23,Iztapalapa (CDMX),Santa María Aztahuacán,1,11,12,63.67,0.62,4,0
2025-12-23,Tlalpan (CDMX),Padierna,1,8,12,63.67,0.4,1,0
2025-12-23,Coyoacán (CDMX),Los Reyes,1,8,12,63.67,0.3,1,0
2025-12-24,Nicolás Romero,Lomas de San Miguel,2,17,12,63.67,0.85,4,0
2025-12-24,Nicolás Romero,Progreso Industrial,2,20,12,63.67,0.85,5,1
2025-12-24,Nicolás Romero,La Colmena,2,18,12,63.67,0.85,7,0
2025-12-24,Nicolás Romero,San José el Vidrio,2,17,12,63.67,0.85,10,1
2025-12-24,Nicolás Romero,Loma del Río,2,20,12,63.67,0.85,3,0
2025-12-24,Ecatepec,Ciudad Azteca,2,9,12,63.67,0.8,10,0
2025-12-24,Ecatepec,San Cristóbal,2,11,12,63.67,0.8,6,0
2025-12-24,Ecatepec,Las Américas,2,13,12,63.67,0.8,9,1
2025-12-24,Chimalhuacán,San Lorenzo,2,11,12,63.67,0.78,11,1
2025-12-24,Chimalhuacán,Xochiaca,2,14,12,63.67,0.78,1,1
2025-12-24,Naucalpan,El Molinito,2,13,12,63.67,0.7,4,1
2025-12-24,Naucalpan,San Mateo,2,10,12,63.67,0.7,6,0
2025-12-24,Tlalnepantla,San Juan Ixhuatepec,2,10,12,63.67,0.66,3,0
2025-12-24,Tlalnepantla,La Loma,2,17,12,63.67,0.66,2,1
2025-12-24,Tecámac,Ojo de Agua,2,18,12,63.67,0.58,2,1
2025-12-24,Cuautitlán Izcalli,La Perla,2,6,12,63.67,0.52,2,0
2025-12-24,Iztapalapa (CDMX),San Lorenzo Tezonco,2,21,12,63.67,0.62,1,1
2025-12-24,Iztapalapa (CDMX),Santa María Aztahuacán,2,20,12,63.67,0.62,9,0
2025-12-24,Tlalpan (CDMX),Padierna,2,11,12,63.67,0.4,0,0
2025-12-24,Coyoacán (CDMX),Los Reyes,2,14,12,63.67,0.3,0,0
2025-12-25,Nicolás Romero,Lomas de San Miguel,3,20,12,63.67,0.85,7,1
2025-12-25,Nicolás Romero,Progreso Industrial,3,14,12,63.67,0.85,8,0
2025-12-25,Nicolás Romero,La Colmena,3,15,12,63.67,0.85,9,0
2025-12-25,Nicolás Romero,San José el Vidrio,3,11,12,63.67,0.85,6,0
2025-12-25,Nicolás Romero,Loma del Río,3,12,12,63.67,0.85,11,1
2025-12-25,Ecatepec,Ciudad Azteca,3,12,12,63.67,0.8,10,0
2025-12-25,Ecatepec,San Cristóbal,3,16,12,63.67,0.8,7,1
2025-12-25,Ecatepec,Las Américas,3,19,12,63.67,0.8,9,1
2025-12-25,Chimalhuacán,San Lorenzo,3,20,12,63.67,0.78,7,1
2025-12-25,Chimalhuacán,Xochiaca,3,20,12,63.67,0.78,3,1
2025-12-25,Naucalpan,El Molinito,3,15,12,63.67,0.7,2,0
2025-12-25,Naucalpan,San Mateo,3,6,12,63.67,0.7,0,0
2025-12-25,Tlalnepantla,San Juan Ixhuatepec,3,16,12,63.67,0.66,3,0
2025-12-25,Tlalnepantla,La Loma,3,20,12,63.67,0.66,7,1
2025-12-25,Tecámac,Ojo de Agua,3,10,12,63.67,0.58,4,0
2025-12-25,Cuautitlán Izcalli,La Perla,3,8,12,63.67,0.52,2,0
2025-12-25,Iztapalapa (CDMX),San Lorenzo Tezonco,3,20,12,63.67,0.62,5,0
2025-12-25,Iztapalapa (CDMX),Santa María Aztahuacán,3,11,12,63.67,0.62,2,0
2025-12-25,Tlalpan (CDMX),Padierna,3,8,12,63.67,0.4,0,0
2025-12-25,Coyoacán (CDMX),Los Reyes,3,6,12,63.67,0.3,2,0
2025-12-26,Nicolás Romero,Lomas de San Miguel,4,12,12,63.67,0.85,7,1
2025-12-26,Nicolás Romero,Progreso Industrial,4,17,12,63.67,0.85,10,0
2025-12-26,Nicolás Romero,La Colmena,4,7,12,63.67,0.85,10,0
2025-12-26,Nicolás Romero,San José el Vidrio,4,20,12,63.67,0.85,9,1
2025-12-26,Nicolás Romero,Loma del Río,4,11,12,63.67,0.85,10,0
2025-12-26,Ecatepec,Ciudad Azteca,4,14,12,63.67,0.8,10,1
2025-12-26,Ecatepec,San Cristóbal,4,14,12,63.67,0.8,7,1
2025-12-26,Ecatepec,Las Américas,4,7,12,63.67,0.8,7,0
2025-12-26,Chimalhuacán,San Lorenzo,4,8,12,63.67,0.78,10,0
2025-12-26,Chimalhuacán,Xochiaca,4,11,12,63.67,0.78,3,1
2025-12-26,Naucalpan,El Molinito,4,8,12,63.67,0.7,4,0
2025-12-26,Naucalpan,San Mateo,4,11,12,63.67,0.7,4,0
2025-12-26,Tlalnepantla,San Juan Ixhuatepec,4,7,12,63.67,0.66,4,0
2025-12-26,Tlalnepantla,La Loma,4,14,12,63.67,0.66,2,0
2025-12-26,Tecámac,Ojo de Agua,4,15,12,63.67,0.58,2,0
2025-12-26,Cuautitlán Izcalli,La Perla,4,14,12,63.67,0.52,1,0
2025-12-26,Iztapalapa (CDMX),San Lorenzo Tezonco,4,7,12,63.67,0.62,2,1
2025-12-26,Iztapalapa (CDMX),Santa María Aztahuacán,4,10,12,63.67,0.62,2,0
2025-12-26,Tlalpan (CDMX),Padierna,4,13,12,63.67,0.4,0,0
2025-12-26,Coyoacán (CDMX),Los Reyes,4,19,12,63.67,0.3,0,0
2025-12-27,Nicolás Romero,Lomas de San Miguel,5,10,12,63.67,0.85,14,1
2025-12-27,Nicolás Romero,Progreso Industrial,5,21,12,63.67,0.85,7,0
2025-12-27,Nicolás Romero,La Colmena,5,20,12,63.67,0.85,7,0
2025-12-27,Nicolás Romero,San José el Vidrio,5,20,12,63.67,0.85,6,0
2025-12-27,Nicolás Romero,Loma del Río,5,10,12,63.67,0.85,6,1
2025-12-27,Ecatepec,Ciudad Azteca,5,18,12,63.67,0.8,6,1
2025-12-27,Ecatepec,San Cristóbal,5,6,12,63.67,0.8,5,1
2025-12-27,Ecatepec,Las Américas,5,19,12,63.67,0.8,1,1
2025-12-27,Chimalhuacán,San Lorenzo,5,16,12,63.67,0.78,0,1
2025-12-27,Chimalhuacán,Xochiaca,5,9,12,63.67,0.78,12,0
2025-12-27,Naucalpan,El Molinito,5,14,12,63.67,0.7,3,0
2025-12-27,Naucalpan,San Mateo,5,12,12,63.67,0.7,4,0
